LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error
2019-05-28 09:12:41,1900-01-00 00:00:00,errrrrreeeggh,B8:1D:AA:C2:3B:24,-37,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:42,1900-01-00 00:00:00,errrrrreeeggh,B8:1D:AA:C2:3B:24,-35,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:42,1900-01-00 00:00:00,errrrrreeeggh,B8:1D:AA:C2:3B:24,-39,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:42,1900-01-00 00:00:00,errrrrreeeggh,B8:1D:AA:C2:3B:24,-41,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:43,1900-01-00 00:00:00,errrrrreeeggh,B8:1D:AA:C2:3B:24,-41,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:48,1900-01-00 00:00:00,errrrrreeeggh,B8:1D:AA:C2:3B:24,-51,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:49,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-45,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:49,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-39,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:49,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-47,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:50,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-37,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:50,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-43,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:51,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-43,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:51,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-43,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:51,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-41,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:51,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-39,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:52,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-49,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:52,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-43,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:53,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-43,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:53,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-41,WPA2,0.000000,0.000000,0.000,0.000
2019-05-28 09:12:53,1900-01-00 00:00:00,errrrrreeegffff,B8:1D:AA:C2:3B:24,-39,WPA2,0.000000,0.000000,0.000,0.000
